Age,MaritalStatus,EmploymentStatus,EducationLevel,AnnualIncome,NetWorth,CreditScore,TotalLiabilities,TotalDebtToIncomeRatio,LoanAmount,LoanDuration,InterestRate
49.0,2.0,0.0,3.0,37404.0,1023.0,622.0,31792.0,0.3476458433350498,14449.0,24.0,0.190367457418668
29.0,0.0,0.0,1.0,72484.0,48529.0,572.0,10251.0,0.0921396123928949,12772.0,48.0,0.2173407017876107
25.0,2.0,0.0,1.0,30423.0,264001.0,554.0,13611.0,0.4250434833881014,29866.0,84.0,0.2607428029990732
40.0,1.0,0.0,0.0,32671.0,149263.0,587.0,19163.0,0.1809274716312331,11108.0,72.0,0.2679814544410299
44.0,2.0,0.0,0.0,94303.0,67035.0,625.0,23416.0,0.1070475686517707,20057.0,60.0,0.181763646906038
34.0,1.0,0.0,1.0,109851.0,85289.0,587.0,10335.0,0.0927502734273553,22985.0,60.0,0.2155809789156643
24.0,2.0,0.0,3.0,17622.0,3542.0,558.0,29472.0,1.6884620588720605,46347.0,72.0,0.3040741762002372
47.0,2.0,0.0,4.0,134094.0,101723.0,648.0,36531.0,0.0936556529999546,28507.0,48.0,0.2222019933913877
27.0,2.0,0.0,3.0,20906.0,836581.0,561.0,8252.0,0.511529930922088,15585.0,24.0,0.2286197503055514
19.0,1.0,0.0,3.0,44146.0,39342.0,509.0,12922.0,0.3897102528987992,23513.0,72.0,0.3256375652080838
51.0,1.0,1.0,3.0,116947.0,7214.0,519.0,329497.0,0.07129961274179,11199.0,48.0,0.2540427582409691
35.0,2.0,0.0,0.0,36976.0,1114.0,560.0,76743.0,0.3455796884337161,28766.0,72.0,0.2380099186173327
50.0,0.0,0.0,3.0,59027.0,18801.0,607.0,13749.0,0.3086173343021983,44772.0,60.0,0.1991481112547404
60.0,2.0,0.0,1.0,84672.0,49939.0,596.0,20038.0,0.1493575506750545,27638.0,72.0,0.2116887922877597
41.0,1.0,0.0,3.0,20297.0,51374.0,585.0,18808.0,0.6742634217933652,15939.0,72.0,0.228388966596905
42.0,2.0,2.0,4.0,22750.0,6410.0,558.0,211635.0,0.3633836877853164,14418.0,60.0,0.2257227501961295
53.0,1.0,1.0,1.0,27579.0,27205.0,530.0,17928.0,0.4116409115880813,21689.0,84.0,0.264360384041048
36.0,2.0,2.0,4.0,37783.0,6973.0,529.0,4987.0,0.1802404153058854,7865.0,96.0,0.3191852085854161
35.0,1.0,0.0,3.0,48527.0,16229.0,524.0,101761.0,0.2048534054762646,12292.0,36.0,0.2433424934020839
45.0,1.0,0.0,2.0,67455.0,10173.0,659.0,4555.0,0.2192680598432489,29548.0,60.0,0.1992206988860157
46.0,2.0,0.0,3.0,15000.0,11400.0,576.0,50559.0,0.8621542312230586,20831.0,36.0,0.2376512111790337
43.0,2.0,0.0,4.0,94197.0,101433.0,479.0,9811.0,0.1655574752689494,18360.0,60.0,0.304050875443582
43.0,2.0,0.0,3.0,65106.0,5617.0,548.0,37651.0,0.2171956830756742,20660.0,60.0,0.2680021354455748
41.0,2.0,0.0,3.0,132987.0,8890.0,449.0,18515.0,0.1461465501660509,29088.0,48.0,0.3585275298917614
32.0,1.0,0.0,1.0,53414.0,36564.0,587.0,31643.0,0.551562260947292,59363.0,120.0,0.3609585277668553
23.0,0.0,0.0,0.0,35301.0,398131.0,469.0,8496.0,0.258034832455327,18378.0,108.0,0.3145245043093277
38.0,1.0,0.0,1.0,36568.0,68347.0,585.0,38522.0,0.2421434615009141,13997.0,108.0,0.2521154511804748
26.0,3.0,0.0,1.0,34407.0,2312.0,499.0,16559.0,0.3425400451593009,19433.0,48.0,0.2451972706545759
30.0,1.0,0.0,3.0,93190.0,31936.0,510.0,9835.0,0.1902728316562278,33228.0,48.0,0.2839696484377723
35.0,1.0,2.0,0.0,23034.0,29049.0,489.0,35623.0,0.7519462888020939,15442.0,36.0,0.2492524928909615
25.0,1.0,0.0,0.0,16386.0,196300.0,528.0,6105.0,0.6832629982688568,17517.0,36.0,0.2078205724481805
37.0,1.0,0.0,3.0,50939.0,155118.0,591.0,94442.0,0.3211055933515662,38042.0,60.0,0.2057389632903689
55.0,2.0,0.0,1.0,44760.0,4187.0,662.0,26856.0,0.2687103733176326,32040.0,84.0,0.2388523427203972
32.0,0.0,0.0,2.0,223687.0,71656.0,523.0,29755.0,0.0376001906289688,13932.0,48.0,0.2589022549145848
57.0,1.0,0.0,3.0,60160.0,4446.0,549.0,31967.0,0.491601845216165,30455.0,24.0,0.2566207571014727
57.0,1.0,2.0,1.0,59321.0,139992.0,649.0,16966.0,0.2705370362802469,20979.0,24.0,0.1760689104654088
29.0,1.0,1.0,2.0,16520.0,7134.0,579.0,24797.0,1.1458515656343375,27967.0,24.0,0.1809087423525158
34.0,0.0,0.0,0.0,27537.0,188173.0,569.0,9107.0,0.2365115929766238,4070.0,48.0,0.1994621715457671
18.0,2.0,0.0,4.0,39929.0,321169.0,571.0,5983.0,0.2772737227999144,18144.0,36.0,0.1741152
46.0,1.0,0.0,4.0,86666.0,194152.0,633.0,9343.0,0.0991316000378613,12543.0,72.0,0.2223981239692193
29.0,1.0,0.0,0.0,68150.0,10593.0,589.0,17524.0,0.3429757174540224,51162.0,60.0,0.2322207844823296
33.0,2.0,0.0,4.0,75623.0,27217.0,589.0,24300.0,0.1673967477350061,23836.0,120.0,0.2503975108375846
19.0,2.0,0.0,4.0,22031.0,8609.0,610.0,87822.0,0.7993982737779785,29952.0,48.0,0.2038644746858481
54.0,1.0,0.0,3.0,77439.0,86484.0,650.0,743.0,0.3065892198084994,37052.0,36.0,0.1960274996429099
47.0,1.0,0.0,3.0,43840.0,4510.0,605.0,102995.0,0.4176763428773244,36054.0,60.0,0.2545685190964378
20.0,0.0,0.0,4.0,41748.0,390536.0,529.0,7819.0,0.2307017687672866,18023.0,60.0,0.2314808627845371
24.0,1.0,0.0,2.0,45999.0,62768.0,554.0,26625.0,0.6926632833440777,34178.0,24.0,0.2015773633441325
41.0,1.0,1.0,1.0,45233.0,28515.0,547.0,17263.0,0.5276472788145853,18290.0,12.0,0.2064342529746836
33.0,1.0,0.0,0.0,82927.0,8270.0,500.0,38906.0,0.1787157340239527,16651.0,48.0,0.2984441355257
22.0,2.0,0.0,3.0,19760.0,87826.0,552.0,6291.0,1.9477948907516844,82701.0,60.0,0.326798337328778
33.0,1.0,0.0,3.0,15000.0,139644.0,544.0,43958.0,1.1451817580860912,34180.0,48.0,0.2495627256615537
45.0,2.0,0.0,1.0,42634.0,33981.0,607.0,3608.0,0.391233738843655,22900.0,24.0,0.2111170756552956
30.0,1.0,0.0,2.0,100955.0,11266.0,558.0,65203.0,0.1299094305127688,13601.0,24.0,0.2100313962119153
34.0,1.0,0.0,2.0,92673.0,91491.0,614.0,17341.0,0.2700827365831353,34297.0,36.0,0.2194156833328217
35.0,0.0,0.0,1.0,56991.0,35207.0,455.0,42853.0,0.3463077655799254,31919.0,84.0,0.3079114921551419
40.0,2.0,0.0,1.0,29480.0,288912.0,624.0,5006.0,0.3242864418379416,16867.0,60.0,0.1879767767576761
41.0,1.0,1.0,4.0,116332.0,20840.0,638.0,13327.0,0.1662694522834548,22903.0,24.0,0.1695413414856154
34.0,2.0,0.0,1.0,30314.0,5547.0,493.0,10382.0,0.3456121586277733,23283.0,120.0,0.3065491862666438
39.0,1.0,2.0,4.0,41531.0,203150.0,657.0,4704.0,0.2617930971407209,12404.0,24.0,0.1459495939728838
50.0,0.0,0.0,0.0,23658.0,223152.0,522.0,6183.0,0.8418416562414679,26456.0,36.0,0.2760596206625676
56.0,1.0,0.0,1.0,59125.0,60339.0,491.0,46218.0,0.2624612804994687,29222.0,72.0,0.2736928587138069
33.0,1.0,2.0,1.0,58567.0,18086.0,488.0,24708.0,0.2901740567064682,45311.0,84.0,0.2644946825309855
36.0,1.0,1.0,3.0,24284.0,109778.0,581.0,31139.0,0.2837571043401427,9921.0,96.0,0.3038123076210955
57.0,2.0,2.0,1.0,43870.0,49370.0,622.0,20298.0,0.3675837790174036,23858.0,24.0,0.1970400756293078
32.0,2.0,0.0,4.0,34394.0,394081.0,570.0,10445.0,0.4339716468524115,15465.0,36.0,0.2560379658540518
35.0,1.0,0.0,0.0,20480.0,52271.0,488.0,16676.0,0.7244140645886765,17097.0,108.0,0.3217513959628351
61.0,1.0,0.0,3.0,138208.0,10682.0,608.0,10257.0,0.7757888614864289,87700.0,12.0,0.2660935590413646
55.0,1.0,1.0,3.0,63935.0,6408.0,588.0,65264.0,0.3396713858611256,42044.0,48.0,0.2464475355835993
32.0,0.0,0.0,3.0,31689.0,14305.0,605.0,24947.0,0.4158552127788931,17566.0,36.0,0.1947988885654316
58.0,2.0,1.0,1.0,47201.0,9199.0,565.0,152536.0,0.4252508926588726,44724.0,48.0,0.2406487325975256
50.0,0.0,0.0,3.0,15000.0,9682.0,568.0,29057.0,1.2525665401923969,17164.0,48.0,0.2080625433363992
59.0,1.0,0.0,3.0,57106.0,295298.0,613.0,29022.0,0.3908753907063315,30023.0,24.0,0.2075296069694307
43.0,2.0,0.0,1.0,125233.0,10470.0,558.0,184080.0,0.0912941912153083,20351.0,36.0,0.2393690914180118
38.0,1.0,0.0,1.0,40369.0,27927.0,631.0,23050.0,0.1710431450521842,12944.0,84.0,0.2276932854566994
46.0,0.0,1.0,1.0,31453.0,84046.0,597.0,7970.0,0.4128746542101465,23669.0,48.0,0.21411738215512
37.0,0.0,0.0,1.0,82373.0,116366.0,581.0,3861.0,0.1108346504427382,17293.0,48.0,0.2124972216699528
52.0,1.0,0.0,0.0,51573.0,75644.0,490.0,9058.0,0.3224215003996898,18836.0,24.0,0.2651569374093808
61.0,1.0,0.0,3.0,78774.0,164575.0,608.0,21821.0,0.1154773236378987,14870.0,48.0,0.2032154548352843
48.0,1.0,0.0,3.0,58428.0,5170.0,610.0,20371.0,0.1696846377114375,12998.0,36.0,0.194161938624762
23.0,2.0,0.0,3.0,192929.0,18490.0,513.0,45778.0,0.3016891402796194,84996.0,72.0,0.3476850550643698
64.0,2.0,0.0,3.0,18482.0,41285.0,567.0,8365.0,1.062501408332651,38040.0,96.0,0.3474479999999999
32.0,1.0,0.0,1.0,51070.0,98882.0,624.0,15272.0,0.2442557926575988,10670.0,36.0,0.1870162280435501
25.0,1.0,0.0,0.0,66640.0,40441.0,530.0,4474.0,0.2909177121440769,34040.0,48.0,0.229212018060457
47.0,2.0,0.0,4.0,56526.0,67302.0,597.0,22669.0,0.1321082550582614,8061.0,24.0,0.1847634188707943
18.0,2.0,2.0,3.0,96721.0,36780.0,542.0,3064.0,0.1007176115031149,18415.0,96.0,0.2905915671884856
43.0,1.0,0.0,4.0,48891.0,11773.0,632.0,11191.0,0.7419711126164086,27170.0,12.0,0.1544099636763741
45.0,3.0,0.0,3.0,39196.0,61299.0,576.0,1981.0,0.361000495617659,21286.0,48.0,0.2494652782763911
32.0,2.0,0.0,1.0,35396.0,9583.0,597.0,84171.0,0.461808331698277,18469.0,36.0,0.2156401434450867
38.0,2.0,0.0,1.0,15000.0,2207.0,553.0,9568.0,2.9176622322500547,55144.0,24.0,0.2340151506174382
57.0,3.0,0.0,1.0,55440.0,21118.0,614.0,11335.0,0.7431570394576669,31937.0,12.0,0.1855233268684352
33.0,2.0,0.0,4.0,36314.0,66042.0,639.0,4977.0,0.2370564541513203,13082.0,36.0,0.1482512723263553
42.0,1.0,0.0,2.0,23037.0,10294.0,638.0,98345.0,0.4391518659153803,12722.0,120.0,0.252944615617772
53.0,1.0,0.0,1.0,17523.0,87923.0,499.0,12840.0,1.049003797261595,13610.0,48.0,0.2104980665198411
50.0,2.0,0.0,3.0,33852.0,215671.0,493.0,16253.0,0.4874080042101766,20980.0,48.0,0.215584
62.0,1.0,0.0,1.0,85737.0,1688.0,630.0,55395.0,0.1488514428716429,20733.0,36.0,0.2066036118222177
31.0,2.0,0.0,4.0,44861.0,10773.0,516.0,27949.0,0.2793691051462806,19937.0,60.0,0.2268211058034376
37.0,2.0,0.0,4.0,42408.0,25132.0,644.0,3269.0,0.4899499513288503,45422.0,84.0,0.2471644473134179
67.0,2.0,0.0,1.0,31749.0,255161.0,632.0,11774.0,0.2540713261518589,13340.0,48.0,0.1689604981079217
38.0,1.0,0.0,0.0,138753.0,54464.0,612.0,78645.0,0.2194372497371083,51169.0,36.0,0.2223139962773042
32.0,1.0,0.0,4.0,32771.0,571995.0,596.0,57540.0,0.3681768645310841,23313.0,36.0,0.1992132352208666
66.0,2.0,0.0,3.0,80041.0,66061.0,628.0,3107.0,0.0577156449535294,9547.0,60.0,0.2056881192187513
31.0,1.0,0.0,3.0,36525.0,40067.0,494.0,2954.0,0.5287785369830502,32988.0,36.0,0.2607752415396224
49.0,2.0,0.0,4.0,64495.0,60185.0,588.0,9983.0,0.2076645103927494,29630.0,48.0,0.1977542978799389
57.0,1.0,0.0,3.0,64024.0,30684.0,580.0,7715.0,0.1653948574890438,22633.0,48.0,0.2428410823320504
18.0,2.0,0.0,1.0,86985.0,147864.0,573.0,17360.0,0.2607615578923586,29261.0,36.0,0.234915464737257
43.0,2.0,2.0,3.0,26728.0,4212.0,569.0,77119.0,0.2199811086561897,6885.0,60.0,0.2246253435909344
56.0,1.0,0.0,3.0,136707.0,9035.0,644.0,261099.0,0.1633792230875605,23045.0,48.0,0.2016188931739191
58.0,1.0,0.0,0.0,42046.0,53224.0,487.0,38243.0,0.3923475566276388,36842.0,72.0,0.2793220377842232
18.0,2.0,0.0,0.0,27909.0,40745.0,530.0,6400.0,0.3034257568654362,12927.0,96.0,0.3341157760814977
55.0,0.0,0.0,1.0,98285.0,1005198.0,551.0,148333.0,0.1247444288037944,26520.0,48.0,0.1990764595505896
32.0,0.0,0.0,1.0,45201.0,75867.0,537.0,9337.0,0.4238857297598205,21122.0,36.0,0.2685532102764317
56.0,1.0,0.0,2.0,63118.0,86152.0,676.0,5103.0,0.1770344085408794,26439.0,72.0,0.2306789952545128
58.0,0.0,2.0,1.0,94337.0,63714.0,643.0,36728.0,0.1354322615064865,24305.0,48.0,0.1907537445546747
61.0,2.0,0.0,0.0,32393.0,16188.0,641.0,18982.0,0.4824284658177505,23847.0,60.0,0.2314712369011562
50.0,3.0,0.0,3.0,53143.0,160986.0,542.0,18628.0,0.1646173554013068,15362.0,60.0,0.2490298098024229
50.0,2.0,1.0,3.0,36654.0,33582.0,492.0,44300.0,0.4192562424156556,28412.0,48.0,0.2560156735218253
34.0,0.0,1.0,4.0,33646.0,3647.0,520.0,12248.0,0.3653551745401698,20111.0,36.0,0.1960888
38.0,1.0,0.0,1.0,49708.0,155027.0,620.0,19874.0,0.1629863832616533,11233.0,36.0,0.1977011188885306
38.0,1.0,0.0,1.0,19691.0,3205.0,526.0,31328.0,0.4053046948983952,13584.0,84.0,0.2819644928194164
24.0,0.0,0.0,0.0,39151.0,10280.0,526.0,45355.0,0.3069990210045182,22831.0,60.0,0.2710677945933408
40.0,1.0,0.0,3.0,48197.0,109805.0,569.0,24234.0,0.6223192547941758,40611.0,24.0,0.2352307837904571
18.0,1.0,0.0,0.0,25133.0,7427.0,562.0,13967.0,0.968973300044782,50488.0,60.0,0.2840793758735922
55.0,1.0,0.0,1.0,49955.0,383141.0,627.0,28562.0,0.3200031151755093,26073.0,48.0,0.2119789021881979
39.0,1.0,0.0,3.0,15177.0,8743.0,630.0,51984.0,1.1141166214860982,35994.0,72.0,0.2277766471233232
42.0,1.0,0.0,1.0,15000.0,21923.0,643.0,22421.0,1.4095503501620534,20672.0,96.0,0.2472539055234945
21.0,1.0,0.0,4.0,45106.0,23457.0,455.0,2945.0,0.3097639574409268,30684.0,96.0,0.2902318174671447
47.0,1.0,0.0,3.0,15000.0,74120.0,585.0,47044.0,1.3965255770443077,22882.0,60.0,0.2182158566185683
32.0,1.0,0.0,3.0,44966.0,13556.0,583.0,91228.0,0.5052018323080942,17751.0,12.0,0.1937800101867845
32.0,1.0,0.0,4.0,15000.0,5363.0,568.0,11332.0,0.5000865574171061,9831.0,36.0,0.1834302667021526
45.0,1.0,0.0,0.0,42111.0,8481.0,615.0,456724.0,0.2176845908027028,13377.0,36.0,0.2128074332502195
38.0,2.0,1.0,1.0,44175.0,124460.0,510.0,11429.0,0.965564457372192,31380.0,12.0,0.251967617610404
42.0,2.0,0.0,0.0,54851.0,2749.0,632.0,95289.0,0.1643840185383059,13083.0,36.0,0.1622060591965102
46.0,2.0,0.0,3.0,42157.0,47132.0,500.0,15820.0,0.4784659647924844,26237.0,60.0,0.273015457177728
53.0,2.0,0.0,3.0,19706.0,176277.0,616.0,11363.0,0.4120452096395675,20159.0,72.0,0.216759151684791
36.0,3.0,0.0,3.0,15541.0,39202.0,496.0,36991.0,1.2170148927789823,44100.0,108.0,0.3718583283640051
29.0,0.0,0.0,0.0,84461.0,3813.0,628.0,91559.0,0.1754622015992367,18044.0,96.0,0.2422831852864436
38.0,1.0,2.0,3.0,35415.0,2531.0,552.0,54672.0,0.6396692406656567,14635.0,12.0,0.2101477322231018
47.0,2.0,1.0,0.0,49936.0,1116683.0,492.0,21651.0,0.3475966937754923,30787.0,120.0,0.366516680203573
27.0,1.0,0.0,3.0,24578.0,70415.0,593.0,19285.0,0.8338631487375204,38492.0,48.0,0.2133560736754857
32.0,2.0,0.0,0.0,23166.0,116473.0,617.0,26172.0,0.5066964915235784,19527.0,96.0,0.2578093390553956
23.0,1.0,0.0,1.0,40114.0,71316.0,579.0,13686.0,0.4395280902095712,24513.0,36.0,0.2145529644163042
35.0,1.0,0.0,1.0,105219.0,14084.0,632.0,6111.0,0.1174183842176585,12028.0,48.0,0.2039519271534065
25.0,2.0,2.0,1.0,35795.0,31429.0,537.0,79699.0,0.2756249239102701,16217.0,96.0,0.3043737092039218
36.0,1.0,0.0,0.0,47101.0,2510.0,625.0,52693.0,0.2673642820189152,20392.0,36.0,0.1792249916400111
29.0,1.0,0.0,0.0,87731.0,76105.0,588.0,21371.0,0.0841197081183142,9273.0,36.0,0.2196916676047367
41.0,1.0,0.0,0.0,28777.0,3799.0,608.0,90951.0,0.5053575637442891,30188.0,48.0,0.2392239744163196
21.0,1.0,0.0,1.0,52877.0,30831.0,492.0,33718.0,0.2552433790844898,23840.0,84.0,0.282422224615684
32.0,0.0,1.0,4.0,36345.0,5285.0,603.0,9201.0,0.5413235019012386,41723.0,96.0,0.303073150329411
43.0,1.0,0.0,0.0,78833.0,4849.0,611.0,32708.0,0.0987740928545934,10478.0,72.0,0.2431947788062197
31.0,1.0,0.0,3.0,41861.0,18021.0,502.0,23943.0,1.0623032983243663,100414.0,60.0,0.3442363701011932
46.0,3.0,0.0,0.0,23263.0,9436.0,602.0,64059.0,0.8807074322594439,14714.0,12.0,0.1847740623932485
34.0,0.0,0.0,1.0,116841.0,7711.0,603.0,49940.0,0.2465092588411087,55353.0,60.0,0.291539424809367
42.0,1.0,0.0,3.0,80543.0,34243.0,529.0,57808.0,0.1615709324943784,20476.0,36.0,0.1927808
40.0,1.0,0.0,3.0,40357.0,38445.0,535.0,12230.0,0.5200744918031115,41079.0,60.0,0.3223761770524265
38.0,1.0,0.0,4.0,37360.0,7571.0,595.0,3056.0,0.3712483688676475,27928.0,60.0,0.2439329665048606
42.0,1.0,1.0,4.0,108666.0,95458.0,530.0,12326.0,0.2103373538200746,45781.0,48.0,0.257317164770731
35.0,1.0,0.0,1.0,112503.0,4072.0,634.0,53717.0,0.0995808543653538,20679.0,60.0,0.2389185353324509
47.0,0.0,0.0,4.0,65161.0,64605.0,556.0,15646.0,0.165135637682333,25482.0,60.0,0.2137085420931163
36.0,1.0,0.0,1.0,53131.0,12074.0,638.0,5635.0,0.3572693359998204,26176.0,36.0,0.1970318565995878
39.0,0.0,0.0,0.0,20484.0,49402.0,637.0,31396.0,0.6056561868103275,25269.0,48.0,0.2154183650392049
18.0,1.0,0.0,4.0,15000.0,87873.0,594.0,43164.0,0.6977745834030255,15430.0,96.0,0.2781370239831888
52.0,1.0,0.0,1.0,63791.0,31082.0,531.0,8511.0,0.1920729172258831,13752.0,36.0,0.2789383957289149
46.0,1.0,0.0,2.0,16049.0,6523.0,480.0,18866.0,0.6277659886251394,19936.0,84.0,0.2770425377607029
35.0,1.0,0.0,1.0,34798.0,46465.0,628.0,34751.0,0.2990376478209423,12195.0,36.0,0.1788239556516833
33.0,1.0,0.0,3.0,72151.0,8796.0,531.0,8104.0,0.2083600644786237,25461.0,36.0,0.2354102939655504
47.0,0.0,0.0,4.0,45116.0,10475.0,632.0,32019.0,0.2675043052740541,26405.0,84.0,0.2472553157555911
30.0,1.0,0.0,0.0,56953.0,42349.0,607.0,14260.0,0.1226761619364504,11793.0,48.0,0.216370425126788
41.0,0.0,0.0,0.0,62963.0,111528.0,577.0,9906.0,0.3166898770824827,16846.0,72.0,0.2372025681539905
32.0,0.0,0.0,3.0,51083.0,27235.0,595.0,6596.0,0.1801992990920541,18244.0,60.0,0.2192419253077467
32.0,2.0,0.0,1.0,54007.0,23538.0,616.0,41105.0,0.2230067846059724,7494.0,60.0,0.2098167078716115
31.0,2.0,0.0,1.0,35274.0,130523.0,589.0,5517.0,0.268560385216522,16641.0,48.0,0.2311671695244122
18.0,1.0,0.0,1.0,62159.0,1941.0,513.0,19322.0,0.2298676923672229,21797.0,60.0,0.2373407899316518
37.0,1.0,1.0,4.0,101898.0,9299.0,608.0,144699.0,0.1212077503988798,15087.0,36.0,0.1941964267083903
55.0,2.0,0.0,1.0,88194.0,7307.0,580.0,144447.0,0.221114547946985,41695.0,84.0,0.2935240650914135
39.0,1.0,2.0,0.0,15000.0,2200.0,611.0,29008.0,1.4332501908024655,20113.0,24.0,0.2161070528587888
18.0,2.0,1.0,1.0,24815.0,155107.0,557.0,3767.0,1.0281171420753743,40603.0,48.0,0.2717761619542542
33.0,1.0,0.0,3.0,71483.0,2320.0,582.0,132940.0,0.1661110031163286,21124.0,36.0,0.1751081555143699
41.0,2.0,0.0,1.0,33753.0,5273.0,608.0,70878.0,0.3201386237609166,19534.0,84.0,0.2460138141003972
44.0,1.0,0.0,1.0,40411.0,7574.0,552.0,51216.0,0.2506197893073393,18288.0,60.0,0.2868408675824082
37.0,1.0,0.0,4.0,34542.0,64879.0,589.0,31616.0,0.7282740444059719,51208.0,36.0,0.2168556942869983
57.0,2.0,0.0,3.0,78939.0,31951.0,569.0,16837.0,0.2034582308590813,31746.0,48.0,0.2183783149775192
49.0,1.0,0.0,0.0,64594.0,3140.0,619.0,26995.0,0.5584288517802773,27974.0,12.0,0.1734390076547244
33.0,1.0,0.0,1.0,26968.0,207933.0,456.0,66085.0,0.311967980691028,12342.0,48.0,0.2656848669903396
61.0,1.0,0.0,3.0,58728.0,169063.0,558.0,13390.0,0.5111925383283367,22919.0,12.0,0.1805156876086845
75.0,2.0,0.0,3.0,142957.0,89059.0,596.0,39481.0,0.0903734379774986,24803.0,60.0,0.2449156753968556
60.0,1.0,0.0,1.0,51579.0,3858.0,565.0,53247.0,0.2978797241476443,24869.0,48.0,0.2302006944452795
43.0,3.0,0.0,0.0,23682.0,38305.0,460.0,26312.0,0.6909198074601479,22047.0,60.0,0.3271758138657188
18.0,0.0,0.0,0.0,72094.0,7838.0,593.0,57080.0,0.1779647789641332,29515.0,60.0,0.2579891450464547
50.0,2.0,0.0,1.0,30092.0,6414.0,519.0,13852.0,0.3108343254256844,13500.0,84.0,0.3158187081728772
24.0,1.0,0.0,0.0,51606.0,73912.0,501.0,73416.0,0.3027253371313184,29878.0,60.0,0.3022947197617703
36.0,3.0,0.0,1.0,45457.0,49961.0,584.0,44987.0,1.072430727867631,73730.0,36.0,0.3080266372635024
29.0,0.0,0.0,2.0,26399.0,69275.0,539.0,6821.0,0.5022236959605182,21476.0,60.0,0.2408254916085553
49.0,1.0,0.0,4.0,133505.0,30621.0,574.0,56104.0,0.071984935280823,10240.0,36.0,0.2327605594967436
42.0,1.0,0.0,2.0,39371.0,7836.0,558.0,50492.0,0.5077546622506323,13726.0,84.0,0.2390782945099653
33.0,1.0,0.0,1.0,41950.0,83241.0,545.0,38410.0,0.592628653617031,21779.0,36.0,0.2261817875414406
50.0,1.0,0.0,3.0,44763.0,286353.0,615.0,43389.0,0.4299751252805075,9796.0,48.0,0.2167631879889955
24.0,1.0,0.0,4.0,94002.0,210465.0,633.0,61583.0,0.0855773096282336,15389.0,60.0,0.205420752334434
35.0,1.0,0.0,1.0,60749.0,39443.0,576.0,23891.0,0.1334142311447589,17456.0,60.0,0.2372572032634436
42.0,1.0,0.0,1.0,35398.0,7030.0,591.0,40463.0,0.6166224209976346,30254.0,24.0,0.191952198637779
46.0,2.0,0.0,3.0,56218.0,34932.0,599.0,11132.0,0.126101306799888,9771.0,60.0,0.2089536889343062
42.0,1.0,0.0,2.0,181004.0,36203.0,637.0,5850.0,0.0720365717814886,8641.0,24.0,0.1514669710169081
36.0,1.0,0.0,1.0,22270.0,358788.0,530.0,71996.0,0.8955710207666089,34145.0,84.0,0.3076917557293907
34.0,2.0,1.0,4.0,86006.0,3881.0,625.0,57551.0,0.1629587126263464,22862.0,72.0,0.2536387684052719
26.0,1.0,0.0,2.0,32879.0,11197.0,597.0,17143.0,0.2970574488358275,16764.0,48.0,0.2008707539552684
23.0,0.0,0.0,3.0,38265.0,63983.0,493.0,16759.0,0.3925343034767598,29040.0,48.0,0.2560412416935171
28.0,2.0,0.0,3.0,45619.0,63014.0,560.0,53451.0,0.7325039389980834,26711.0,24.0,0.2324180923425941
33.0,1.0,0.0,4.0,26762.0,7754.0,514.0,78588.0,0.7199768622947051,35500.0,60.0,0.3294892206631789
45.0,1.0,0.0,3.0,91791.0,234266.0,583.0,3275.0,0.1448882496806842,20363.0,36.0,0.2091475570460266
37.0,1.0,0.0,1.0,22931.0,9705.0,585.0,103422.0,0.3230360668958931,7090.0,36.0,0.2268655904068504
36.0,1.0,0.0,1.0,19607.0,10205.0,527.0,12704.0,0.911192426674981,32363.0,36.0,0.2121252726952579
21.0,1.0,0.0,1.0,84530.0,7501.0,488.0,67687.0,0.1194395700648619,19696.0,60.0,0.2553970508167056
30.0,0.0,0.0,0.0,65260.0,54157.0,573.0,19827.0,0.2956808608962042,22005.0,48.0,0.204588125999086
61.0,2.0,2.0,0.0,81487.0,190156.0,623.0,17853.0,0.8418357650217101,56045.0,12.0,0.1958425802959746
48.0,2.0,0.0,1.0,138633.0,112427.0,582.0,3910.0,0.0714567810082861,11218.0,24.0,0.1790288509365447
27.0,1.0,0.0,1.0,29349.0,2007.0,570.0,54858.0,0.5540868102913855,31897.0,96.0,0.3382764
49.0,1.0,1.0,4.0,59721.0,216055.0,606.0,51016.0,0.2162352203800703,26958.0,60.0,0.2378387004988408
23.0,1.0,2.0,2.0,47437.0,4647.0,621.0,54032.0,0.2107084524824332,20605.0,60.0,0.2476496273988845
50.0,1.0,0.0,3.0,33909.0,9589.0,609.0,75516.0,0.3945627348412293,25753.0,60.0,0.1828353628311191
37.0,0.0,0.0,4.0,77895.0,99298.0,581.0,16292.0,0.3817678502796155,47522.0,36.0,0.2770641255711885
40.0,2.0,0.0,3.0,52718.0,5083.0,552.0,81451.0,0.1827768723811994,16242.0,72.0,0.2464369434447293
24.0,1.0,0.0,4.0,44145.0,8228.0,563.0,47377.0,0.3632141230584794,25922.0,96.0,0.3128339324167584
45.0,2.0,0.0,1.0,31410.0,2734.0,605.0,21624.0,0.781215848595827,32574.0,48.0,0.2597407431445717
18.0,1.0,2.0,1.0,17378.0,19793.0,505.0,10937.0,0.8869717563565932,18871.0,48.0,0.2592496688509282
48.0,1.0,0.0,1.0,46999.0,29048.0,544.0,8280.0,0.1747858143576222,18907.0,108.0,0.2796719967047719
27.0,0.0,0.0,4.0,61891.0,11484.0,571.0,32094.0,0.2513794523579744,26098.0,72.0,0.2396419431153365
